X,Y,POTEAU_ID_POT,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,TOPONYME_PAN,POTEAU_VERSION_POT,DATE_CONCEPTION_POT,PAS_SUR_RUE,DESCRIPTION_REP,DESCRIPTION_RTP,X_EPSG32188,Y_EPSG32188,Longitude,Latitude,DESCRIPTION_CAT,NOM_ARR
-73.56502169,45.50651293,78632,1123612,11,\A EN TOUT TEMPS,AD-TT,0,,11,2.0151E+13,,Réel,3- Fût,299719.125,5040734.5,-73.56502169,45.50651293,STATIONNEMENT,Ville-Marie
-73.57786286,45.50030498,235246,1123570,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.0151E+13,,Réel,10- Fût et feux,298715.031,5040045.5,-73.57786286,45.50030498,STATIONNEMENT,Ville-Marie
-73.57758577,45.50032767,57483,1123568,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.0151E+13,,Réel,2- Tige et manchon,298736.688,5040048,-73.57758577,45.50032767,STATIONNEMENT,Ville-Marie
-73.57717082,45.50012098,57487,1123566,11,\A EN TOUT TEMPS,AD-TT,2,,5,2.0151E+13,,Réel,2- Tige et manchon,298769.094,5040025,-73.57717082,45.50012098,STATIONNEMENT,Ville-Marie
-73.57717082,45.50012098,57487,1123567,14180,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0,,5,2.0151E+13,,Réel,2- Tige et manchon,298769.094,5040025,-73.57717082,45.50012098,STATIONNEMENT,Ville-Marie
-73.57539187,45.49927632,165519,1123556,2409,\P 18h-24h,SD-SR,2,,4,2.0151E+13,,Réel,2- Tige et manchon,298908.031,5039931,-73.57539187,45.49927632,STATIONNEMENT,Ville-Marie
-73.57525881,45.49904245,91739,1123554,14177,\P 06h30-07h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AB-A,0,,8,2.0151E+13,,Réel,2- Tige et manchon,298918.406,5039905,-73.57525881,45.49904245,STATIONNEMENT,Ville-Marie
-73.57525881,45.49904245,91739,1123555,2729,\P 08h-18h LUN. AU VEN.,SV-OD,2,,8,2.0151E+13,,Réel,2- Tige et manchon,298918.406,5039905,-73.57525881,45.49904245,STATIONNEMENT,Ville-Marie
-73.57504995,45.4989481,91738,1123553,2729,\P 08h-18h LUN. AU VEN.,SV-OD,3,,9,2.0151E+13,,Réel,2- Tige et manchon,298934.719,5039894.5,-73.57504995,45.4989481,STATIONNEMENT,Ville-Marie
-73.56281131,45.51077161,235236,1123371,11,\A EN TOUT TEMPS,AD-TT,2,,1,2.0151E+13,,Réel,2- Tige et manchon,299892.217,5041207.632,-73.56281131,45.51077161,STATIONNEMENT,Ville-Marie
-73.56281131,45.51077161,235236,1123372,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3,,1,2.0151E+13,,Réel,2- Tige et manchon,299892.217,5041207.632,-73.56281131,45.51077161,STATIONNEMENT,Ville-Marie
-73.55283899,45.51374945,37950,1126058,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.0151E+13,,Réel,2- Tige et manchon,300671.625,5041538,-73.55283899,45.51374945,STATIONNEMENT,Ville-Marie
-73.55421173,45.51213809,35247,1126056,11,\A EN TOUT TEMPS,AD-TT,0,,5,2.0151E+13,,Réel,3- Fût,300564.25,5041359,-73.55421173,45.51213809,STATIONNEMENT,Ville-Marie
-73.56792787,45.50383871,112678,1126039,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,15,2.0151E+13,,Réel,3- Fût,299491.781,5040437.5,-73.56792787,45.50383871,STATIONNEMENT,Ville-Marie
-73.56844644,45.50409035,112673,1126035,11,\A EN TOUT TEMPS,AD-TT,2,,4,2.0151E+13,,Réel,2- Tige et manchon,299451.281,5040465.5,-73.56844644,45.50409035,STATIONNEMENT,Ville-Marie
-73.56827838,45.50400497,112677,1126034,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,7,2.0151E+13,,Réel,3- Fût,299464.406,5040456,-73.56827838,45.50400497,STATIONNEMENT,Ville-Marie
-73.56291757,45.50386857,93494,1126032,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,7,2.0151E+13,,Réel,1- Tige et base,299883.313,5040440.5,-73.56291757,45.50386857,STATIONNEMENT,Ville-Marie
-73.56291757,45.50386857,93494,1126033,2728,\P 07h-18h LUN. AU VEN.,SV-OC,0,,7,2.0151E+13,,Réel,1- Tige et base,299883.313,5040440.5,-73.56291757,45.50386857,STATIONNEMENT,Ville-Marie
-73.56350267,45.51813074,79237,1126025,14096,\P 10h-11h MER. 1 AVRIL AU 1 DEC.,SU-NE-A,0,,7,2.0151E+13,,Réel,3- Fût,299838.844,5042025.5,-73.56350267,45.51813074,STATIONNEMENT,Ville-Marie
-73.56350267,45.51813074,79237,1126026,1686,\P RESERVE HANDICAPES (PICTO),R-TD,2,,7,2.0151E+13,,Réel,3- Fût,299838.844,5042025.5,-73.56350267,45.51813074,STATIONNEMENT,Ville-Marie
-73.56344024,45.51810378,176590,1126028,1686,\P RESERVE HANDICAPES (PICTO),R-TD,3,,8,2.0151E+13,,Réel,2- Tige et manchon,299843.719,5042022.5,-73.56344024,45.51810378,STATIONNEMENT,Ville-Marie
-73.56344024,45.51810378,176590,1126029,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2,,8,2.0151E+13,,Réel,2- Tige et manchon,299843.719,5042022.5,-73.56344024,45.51810378,STATIONNEMENT,Ville-Marie
-73.5536718,45.51930108,98368,1126017,2413,\P EN TOUT TEMPS,SD-TT,2,,2,2.0151E+13,,Réel,1- Tige et base,300606.969,5042155,-73.5536718,45.51930108,STATIONNEMENT,Ville-Marie
-73.5536718,45.51930108,98368,1126018,1598,\P RESERVE S3R 09h-17h LUN. ET JEU.,R-PM,3,,2,2.0151E+13,,Réel,1- Tige et base,300606.969,5042155,-73.5536718,45.51930108,STATIONNEMENT,Ville-Marie
-73.5536718,45.51930108,98368,1126019,2336,\P 09h-17h MAR. MER. VEN. SAM. DIM.,SC-JA,3,,2,2.0151E+13,,Réel,1- Tige et base,300606.969,5042155,-73.5536718,45.51930108,STATIONNEMENT,Ville-Marie
-73.56919129,45.49971217,187490,1123356,14647,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0,,4,2.0151E+13,,Réel,2- Tige et manchon,299392.656,5039979,-73.56919129,45.49971217,STATIONNEMENT,Ville-Marie
-73.56919129,45.49971217,187490,1123358,11149,\P 09h30-15h30,SD-OH,3,,4,2.0151E+13,,Réel,2- Tige et manchon,299392.656,5039979,-73.56919129,45.49971217,STATIONNEMENT,Ville-Marie
-73.55510529,45.52531582,130920,1123136,1762,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,2,,8,2.0151E+13,,Réel,2- Tige et manchon,300495.438,5042823.5,-73.55510529,45.52531582,STATIONNEMENT,Ville-Marie
-73.55822346,45.50181942,149031,1123119,13989,\P 07h30-08h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VV-A,0,,4,2.0151E+13,,Réel,2- Tige et manchon,300249.969,5040212.5,-73.55822346,45.50181942,STATIONNEMENT,Ville-Marie
-73.55822346,45.50181942,149031,1123120,2440,\P LIVRAISON SEULEMENT 08h-17h LUN. AU VEN.,SL-JC,2,,4,2.0151E+13,,Réel,2- Tige et manchon,300249.969,5040212.5,-73.55822346,45.50181942,STATIONNEMENT,Ville-Marie
-73.55817774,45.50168897,151658,1123118,2413,\P EN TOUT TEMPS,SD-TT,0,,4,2.0151E+13,,Réel,3- Fût,300253.531,5040198,-73.55817774,45.50168897,STATIONNEMENT,Ville-Marie
-73.55791009,45.50195456,12753,1123117,2413,\P EN TOUT TEMPS,SD-TT,0,,5,2.0151E+13,,Réel,3- Fût,300274.469,5040227.5,-73.55791009,45.50195456,STATIONNEMENT,Ville-Marie
-73.55799701,45.50210299,162577,1123113,2440,\P LIVRAISON SEULEMENT 08h-17h LUN. AU VEN.,SL-JC,3,,5,2.0151E+13,,Réel,2- Tige et manchon,300267.688,5040244,-73.55799701,45.50210299,STATIONNEMENT,Ville-Marie
-73.55849421,45.50223771,12749,1123097,2413,\P EN TOUT TEMPS,SD-TT,0,,4,2.0151E+13,,Réel,3- Fût,300228.844,5040259,-73.55849421,45.50223771,STATIONNEMENT,Ville-Marie
-73.55876091,45.50104978,151655,1123083,11,\A EN TOUT TEMPS,AD-TT,2,,3,2.0151E+13,,Réel,2- Tige et manchon,300207.906,5040127,-73.55876091,45.50104978,STATIONNEMENT,Ville-Marie
-73.55876091,45.50104978,151655,1123084,13885,\P 07h30-08h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-MV-A,0,,3,2.0151E+13,,Réel,2- Tige et manchon,300207.906,5040127,-73.55876091,45.50104978,STATIONNEMENT,Ville-Marie
-73.57091369,45.50654092,132558,1113893,11,\A EN TOUT TEMPS,AD-TT,2,,4,2.01508E+13,,Réel,2- Tige et manchon,299258.719,5040738,-73.57091369,45.50654092,STATIONNEMENT,Ville-Marie
-73.57091369,45.50654092,132558,1113894,52,\A 07h-18h LUN. AU VEN.,AV-OC,3,,4,2.01508E+13,,Réel,2- Tige et manchon,299258.719,5040738,-73.57091369,45.50654092,STATIONNEMENT,Ville-Marie
-73.56221497,45.51041081,11854,1113559,2413,\P EN TOUT TEMPS,SD-TT,0,,2,2.01508E+13,,Réel,3- Fût,299938.781,5041167.5,-73.56221497,45.51041081,STATIONNEMENT,Ville-Marie
-73.5628409,45.5107839,11851,1113558,2413,\P EN TOUT TEMPS,SD-TT,0,,5,2.01508E+13,,Réel,2- Tige et manchon,299889.906,5041209,-73.5628409,45.5107839,STATIONNEMENT,Ville-Marie
-73.56275356,45.51065347,11853,1113554,2413,\P EN TOUT TEMPS,SD-TT,0,,6,2.01508E+13,,Réel,3- Fût,299896.719,5041194.5,-73.56275356,45.51065347,STATIONNEMENT,Ville-Marie
-73.548716,45.52752333,28535,1101155,2413,\P EN TOUT TEMPS,SD-TT,2,,2,2.01506E+13,,Réel,1- Tige et base,300994.688,5043068.5,-73.548716,45.52752333,STATIONNEMENT,Ville-Marie
-73.548716,45.52752333,28535,1101156,1411,P 15 min 07h-18h LUN. AU VEN.,PV-DB,3,,2,2.01506E+13,,Réel,1- Tige et base,300994.688,5043068.5,-73.548716,45.52752333,STATIONNEMENT,Ville-Marie
-73.5485411,45.52743792,28533,1101153,2168,\P 10h-11h LUN. JEU. 1 MARS AU 1 DEC.,SB-JE,0,,7,2.01506E+13,,Réel,4- Poteau en bois,301008.344,5043059,-73.5485411,45.52743792,STATIONNEMENT,Ville-Marie
-73.5485411,45.52743792,28533,1101154,1411,P 15 min 07h-18h LUN. AU VEN.,PV-DB,2,,7,2.01506E+13,,Réel,4- Poteau en bois,301008.344,5043059,-73.5485411,45.52743792,STATIONNEMENT,Ville-Marie
-73.56085426,45.52183053,12985,1100911,14096,\P 10h-11h MER. 1 AVRIL AU 1 DEC.,SU-NE-A,0,,11,2.01506E+13,,Réel,4- Poteau en bois,300046.063,5042436.5,-73.56085426,45.52183053,STATIONNEMENT,Ville-Marie
-73.55960098,45.52220462,108762,1100905,14027,\P 09h30-10h30 JEU. 1 AVRIL AU 1 DEC.,SU-JD-A,0,,11,2.01506E+13,,Réel,4- Poteau en bois,300144,5042478,-73.55960098,45.52220462,STATIONNEMENT,Ville-Marie
-73.55960098,45.52220462,108762,1100906,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2,,11,2.01506E+13,,Réel,4- Poteau en bois,300144,5042478,-73.55960098,45.52220462,STATIONNEMENT,Ville-Marie
-73.56989729,45.49408771,57618,1100893,13976,\P 10h-11h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VE-A,0,,6,2.01506E+13,,Réel,1- Tige et base,299336.938,5039354,-73.56989729,45.49408771,STATIONNEMENT,Ville-Marie
-73.56989729,45.49408771,57618,1100894,2413,\P EN TOUT TEMPS,SD-TT,3,,6,2.01506E+13,,Réel,1- Tige et base,299336.938,5039354,-73.56989729,45.49408771,STATIONNEMENT,Ville-Marie
-73.57012435,45.49437552,92757,1100867,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,6,2.01506E+13,,Réel,3- Fût,299319.219,5039386,-73.57012435,45.49437552,STATIONNEMENT,Ville-Marie
-73.57012435,45.49437552,92757,1100868,2413,\P EN TOUT TEMPS,SD-TT,0,,6,2.01506E+13,,Réel,3- Fût,299319.219,5039386,-73.57012435,45.49437552,STATIONNEMENT,Ville-Marie
-73.55499533,45.51099491,230546,1100858,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01506E+13,,Réel,1- Tige et base,300502.938,5041232,-73.55499533,45.51099491,STATIONNEMENT,Ville-Marie
-73.55961524,45.51222988,101206,1094544,2413,\P EN TOUT TEMPS,SD-TT,0,,3,2.01505E+13,,Réel,3- Fût,300142.063,5041369.5,-73.55961524,45.51222988,STATIONNEMENT,Ville-Marie
-73.55052538,45.51039408,34417,1113455,11,\A EN TOUT TEMPS,AD-TT,0,,7,2.01508E+13,,Réel,3- Fût,300852.156,5041165,-73.55052538,45.51039408,STATIONNEMENT,Ville-Marie
-73.5521571,45.53415812,224715,1113369,13831,\P 12h30-13h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JK-A,0,,3,2.01508E+13,,Réel,1- Tige et base,300726.375,5043806,-73.5521571,45.53415812,STATIONNEMENT,Ville-Marie
-73.5521571,45.53415812,224715,1113371,1430,P 02h 08h-18h LUN. AU VEN.,PV-JK,3,,3,2.01508E+13,,Réel,1- Tige et base,300726.375,5043806,-73.5521571,45.53415812,STATIONNEMENT,Ville-Marie
-73.55250902,45.53224131,165996,1113365,14060,\P 13h30-14h30 LUN. 1 AVRIL AU 1 DEC.,SU-LM-A,0,,4,2.01508E+13,,Réel,3- Fût,300698.75,5043593,-73.55250902,45.53224131,STATIONNEMENT,Ville-Marie
-73.56127642,45.51199954,12900,1113325,14058,\P 12h30-13h30 LUN. 1 AVRIL AU 1 DEC.,SU-LK-A,0,,22,2.01508E+13,,Réel,3- Fût,300012.25,5041344,-73.56127642,45.51199954,STATIONNEMENT,Ville-Marie
-73.56127642,45.51199954,12900,1113326,2713,\P 09h-17h LUN. AU VEN.,SV-JH,2,,22,2.01508E+13,,Réel,3- Fût,300012.25,5041344,-73.56127642,45.51199954,STATIONNEMENT,Ville-Marie
-73.56127642,45.51199954,12900,1113327,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3,,22,2.01508E+13,,Réel,3- Fût,300012.25,5041344,-73.56127642,45.51199954,STATIONNEMENT,Ville-Marie
-73.56036022,45.51771402,117054,1113318,2411,\P DEUX COTES,SD-TC,0,,1,2.01508E+13,,Réel,3- Fût,300084.313,5041979,-73.56036022,45.51771402,STATIONNEMENT,Ville-Marie
-73.56251669,45.51779384,166729,1113299,1455,P 15 MIN 07h30-09h30 ET 15h30-18h LUN A VEN,PV-QD,3,,4,2.01508E+13,,Réel,2- Tige et manchon,299915.844,5041988,-73.56251669,45.51779384,STATIONNEMENT,Ville-Marie
-73.55613357,45.52063166,11993,1107320,27,\A 08h-09h30 LUN. AU VEN.,AV-AB,0,,2,2.01507E+13,,Réel,10- Fût et feux,300414.75,5042303,-73.55613357,45.52063166,STATIONNEMENT,Ville-Marie
-73.55433976,45.5196697,12034,1107317,14095,\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC,SU-ND-A,0,,12,2.01507E+13,,Réel,2- Tige et manchon,300554.813,5042196,-73.55433976,45.5196697,STATIONNEMENT,Ville-Marie
-73.55433976,45.5196697,12034,1107319,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2,,12,2.01507E+13,,Réel,2- Tige et manchon,300554.813,5042196,-73.55433976,45.5196697,STATIONNEMENT,Ville-Marie
-73.566978,45.49903411,91971,1107316,2413,\P EN TOUT TEMPS,SD-TT,2,,8,2.01507E+13,,Réel,2- Tige et manchon,299565.563,5039903.5,-73.566978,45.49903411,STATIONNEMENT,Ville-Marie
-73.55907586,45.50091014,92622,1107230,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,16,2.01507E+13,,Réel,3- Fût,300183.281,5040111.5,-73.55907586,45.50091014,STATIONNEMENT,Ville-Marie
-73.55907586,45.50091014,92622,1107231,2446,\P LIVRAISON SEULEMENT 07h-17h LUN. AU VEN.,SL-JI,0,,16,2.01507E+13,,Réel,3- Fût,300183.281,5040111.5,-73.55907586,45.50091014,STATIONNEMENT,Ville-Marie
-73.55907586,45.50091014,92622,1107232,9768,"\P EXCEPTE S3R 17h-23h LUN A VEN, 9h-23h SAM ET DIM",R-SX,0,,16,2.01507E+13,,Réel,3- Fût,300183.281,5040111.5,-73.55907586,45.50091014,STATIONNEMENT,Ville-Marie
-73.56544803,45.50999508,52607,1100703,11,\A EN TOUT TEMPS,AD-TT,0,,4,2.01506E+13,,Réel,3- Fût,299686.125,5041121.5,-73.56544803,45.50999508,STATIONNEMENT,Ville-Marie
-73.55055234,45.53203523,72800,1100638,1427,P 60 min 09h-16h LUN. AU VEN.,PV-JG,3,,2,2.01506E+13,,Réel,2- Tige et manchon,300851.563,5043570,-73.55055234,45.53203523,STATIONNEMENT,Ville-Marie
-73.56322634,45.49533339,66615,1100596,14180,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0,,3,2.01506E+13,,En conception,10- Fût et feux,299858.438,5039492,-73.56322634,45.49533339,STATIONNEMENT,Ville-Marie
-73.57074479,45.49909032,159070,1100585,10068,\P EXCEPTE DEBARCADERE AUTOBUS TOURISTIQUE,R-AW,0,,11,2.01506E+13,,Réel,3- Fût,299271.188,5039910,-73.57074479,45.49909032,STATIONNEMENT,Ville-Marie
-73.5697369,45.50213691,120732,1094248,2685,\P 07h-08h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AD,0,,5,2.01505E+13,,Réel,2- Tige et manchon,299350.25,5040248.5,-73.5697369,45.50213691,STATIONNEMENT,Ville-Marie
-73.5697369,45.50213691,120732,1094249,1581,\P RESERVE MOTOS,R-MO,3,,5,2.01505E+13,,Réel,2- Tige et manchon,299350.25,5040248.5,-73.5697369,45.50213691,STATIONNEMENT,Ville-Marie
-73.5697369,45.50213691,120732,1094251,2413,\P EN TOUT TEMPS,SD-TT,2,,5,2.01505E+13,,Réel,2- Tige et manchon,299350.25,5040248.5,-73.5697369,45.50213691,STATIONNEMENT,Ville-Marie
-73.56955156,45.5023035,108721,1094244,1581,\P RESERVE MOTOS,R-MO,2,,2,2.01505E+13,,Réel,3- Fût,299364.75,5040267,-73.56955156,45.5023035,STATIONNEMENT,Ville-Marie
-73.56955156,45.5023035,108721,1094246,1701,\P RESERVE VEHICULES MILITAIRES,R-VM,3,,2,2.01505E+13,,Réel,3- Fût,299364.75,5040267,-73.56955156,45.5023035,STATIONNEMENT,Ville-Marie
-73.55208969,45.50707746,133293,1094241,11,\A EN TOUT TEMPS,AD-TT,0,,4,2.01505E+13,,Réel,3- Fût,300729.688,5040796.5,-73.55208969,45.50707746,STATIONNEMENT,Ville-Marie
-73.58011016,45.49722146,91483,1113153,2729,\P 08h-18h LUN. AU VEN.,SV-OD,3,,4,2.01508E+13,,Réel,2- Tige et manchon,298539.063,5039703,-73.58011016,45.49722146,STATIONNEMENT,Ville-Marie
-73.57153159,45.49613385,161077,1113083,11,\A EN TOUT TEMPS,AD-TT,3,,7,2.01508E+13,,Réel,2- Tige et manchon,299209.406,5039581.5,-73.57153159,45.49613385,STATIONNEMENT,Ville-Marie
-73.55857839,45.50358293,229602,1113082,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3,,3,2.01508E+13,,Réel,2- Tige et manchon,300222.375,5040408.5,-73.55857839,45.50358293,STATIONNEMENT,Ville-Marie
-73.56351813,45.50308088,93480,1112950,2413,\P EN TOUT TEMPS,SD-TT,0,,9,2.01508E+13,,Réel,2- Tige et manchon,299836.313,5040353,-73.56351813,45.50308088,STATIONNEMENT,Ville-Marie
-73.57584738,45.49933001,172744,1107133,1276,P 15 MIN. RESERVE HOTEL,PD-TD,3,,5,2.01507E+13,,Réel,1- Tige et base,298872.438,5039937,-73.57584738,45.49933001,STATIONNEMENT,Ville-Marie
-73.56222324,45.50086798,159103,1106773,1683,\P RESERVE TAXIS,R-TA,2,,2,2.01507E+13,,Réel,3- Fût,299937.313,5040107,-73.56222324,45.50086798,STATIONNEMENT,Ville-Marie
-73.56346615,45.50165915,93227,1106772,24,\A RESERVE AUTOBUS,AR-TT,2,,7,2.01507E+13,,Réel,3- Fût,299840.25,5040195,-73.56346615,45.50165915,STATIONNEMENT,Ville-Marie
-73.56427207,45.50496113,93641,1100510,26,\A 07h-09h30 LUN. AU VEN.,AV-AA,0,,16,2.01506E+13,,Réel,3- Fût,299777.563,5040562,-73.56427207,45.50496113,STATIONNEMENT,Ville-Marie
-73.55308733,45.49668831,58112,1100158,11,\A EN TOUT TEMPS,AD-TT,0,,7,2.01506E+13,,Réel,3- Fût,300650.969,5039642,-73.55308733,45.49668831,STATIONNEMENT,Ville-Marie
-73.55970642,45.50200762,216252,1100135,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,3,,2,2.01506E+13,,Réel,2- Tige et manchon,300134.094,5040233.5,-73.55970642,45.50200762,STATIONNEMENT,Ville-Marie
-73.57539197,45.50114799,63061,1093542,32,\A 07h30-09h30 LUN. AU VEN.,AV-AG,0,,8,2.01505E+13,,Réel,3- Fût,298908.219,5040139,-73.57539197,45.50114799,STATIONNEMENT,Ville-Marie
-73.57539197,45.50114799,63061,1093543,2409,\P 18h-24h,SD-SR,2,,8,2.01505E+13,,Réel,3- Fût,298908.219,5040139,-73.57539197,45.50114799,STATIONNEMENT,Ville-Marie
-73.60047691,45.4958286,54951,1112766,2413,\P EN TOUT TEMPS,SD-TT,0,,2,2.01508E+13,,Réel,1- Tige et base,296947.125,5039550,-73.60047691,45.4958286,STATIONNEMENT,Ville-Marie
-73.58944389,45.49241837,89950,1112748,67,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,0,,1,2.01508E+13,,Réel,1- Tige et base,297809,5039170,-73.58944389,45.49241837,STATIONNEMENT,Ville-Marie
-73.58944389,45.49241837,89950,1112749,1442,P 02h 9h30-16h LUN A VEN,PV-JX,3,,1,2.01508E+13,,Réel,1- Tige et base,297809,5039170,-73.58944389,45.49241837,STATIONNEMENT,Ville-Marie
-73.58922359,45.49217108,89956,1112743,67,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,0,,6,2.01508E+13,,Réel,3- Fût,297826.188,5039142.5,-73.58922359,45.49217108,STATIONNEMENT,Ville-Marie
-73.58922359,45.49217108,89956,1112744,1442,P 02h 9h30-16h LUN A VEN,PV-JX,2,,6,2.01508E+13,,Réel,3- Fût,297826.188,5039142.5,-73.58922359,45.49217108,STATIONNEMENT,Ville-Marie
-73.5643444,45.51859819,79221,1112740,2413,\P EN TOUT TEMPS,SD-TT,0,,2,2.01508E+13,,Réel,3- Fût,299773.125,5042077.5,-73.5643444,45.51859819,STATIONNEMENT,Ville-Marie
-73.55907769,45.52024774,11796,1112695,2413,\P EN TOUT TEMPS,SD-TT,2,,4,2.01508E+13,,Réel,2- Tige et manchon,300184.719,5042260.5,-73.55907769,45.52024774,STATIONNEMENT,Ville-Marie
-73.55058623,45.5287823,29578,1112693,14059,\P 13h-14h LUN. 1 AVRIL AU 1 DEC.,SU-LL-A,0,,4,2.01508E+13,,Réel,4- Poteau en bois,300848.688,5043208.5,-73.55058623,45.5287823,STATIONNEMENT,Ville-Marie
-73.55058623,45.5287823,29578,1112694,1669,\P RESERVE S3R 09h-18h LUN A VEN,R-RX,2,,4,2.01508E+13,,Réel,4- Poteau en bois,300848.688,5043208.5,-73.55058623,45.5287823,STATIONNEMENT,Ville-Marie
-73.56133786,45.50191677,157564,1112679,2413,\P EN TOUT TEMPS,SD-TT,2,,7,2.01508E+13,,Réel,3- Fût,300006.594,5040223.5,-73.56133786,45.50191677,STATIONNEMENT,Ville-Marie
-73.55923553,45.50293021,224977,1112678,1704,\P EXCEPTE VEHICULES D'URGENCE,R-VU,2,,4,2.01508E+13,,Réel,2- Tige et manchon,300170.969,5040336,-73.55923553,45.50293021,STATIONNEMENT,Ville-Marie
-73.57263925,45.49279023,90941,1122979,13884,\P 07h-08h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-MU-A,0,,5,2.01508E+13,,Réel,3- Fût,299122.5,5039210,-73.57263925,45.49279023,STATIONNEMENT,Ville-Marie
-73.57263925,45.49279023,90941,1122980,2413,\P EN TOUT TEMPS,SD-TT,2,,5,2.01508E+13,,Réel,3- Fût,299122.5,5039210,-73.57263925,45.49279023,STATIONNEMENT,Ville-Marie
-73.57263925,45.49279023,90941,1122981,1702,\P RESERVE VEHICULES DU SERVICE DE LA POLICE,R-VP,3,,5,2.01508E+13,,Réel,3- Fût,299122.5,5039210,-73.57263925,45.49279023,STATIONNEMENT,Ville-Marie
-73.56668512,45.49171275,233522,1106412,11,\A EN TOUT TEMPS,AD-TT,2,,1,2.01507E+13,,Réel,1- Tige et base,299587.777,5039089.856,-73.56668512,45.49171275,STATIONNEMENT,Ville-Marie
-73.56678075,45.49160185,233521,1106411,11,\A EN TOUT TEMPS,AD-TT,3,,1,2.01507E+13,,Réel,2- Tige et manchon,299580.292,5039077.538,-73.56678075,45.49160185,STATIONNEMENT,Ville-Marie
-73.5662872,45.49130166,233520,1106410,11,\A EN TOUT TEMPS,AD-TT,3,,1,2.01507E+13,,Réel,1- Tige et base,299618.841,5039044.146,-73.5662872,45.49130166,STATIONNEMENT,Ville-Marie
-73.56646008,45.49146672,58411,1106407,11,\A EN TOUT TEMPS,AD-TT,2,,4,2.01507E+13,,Réel,3- Fût,299605.344,5039062.5,-73.56646008,45.49146672,STATIONNEMENT,Ville-Marie
-73.56646008,45.49146672,58411,1106408,13976,\P 10h-11h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VE-A,0,,4,2.01507E+13,,Réel,3- Fût,299605.344,5039062.5,-73.56646008,45.49146672,STATIONNEMENT,Ville-Marie
-73.56646008,45.49146672,58411,1106409,1589,\P RESERVE S3R 09h-23h,R-PF,3,,4,2.01507E+13,,Réel,3- Fût,299605.344,5039062.5,-73.56646008,45.49146672,STATIONNEMENT,Ville-Marie
-73.56671558,45.49181751,96459,1106404,11,\A EN TOUT TEMPS,AD-TT,3,,1,2.01507E+13,,Réel,3- Fût,299585.406,5039101.5,-73.56671558,45.49181751,STATIONNEMENT,Ville-Marie
-73.56785603,45.49330608,233518,1106401,11,\A EN TOUT TEMPS,AD-TT,2,,1,2.01507E+13,,Réel,2- Tige et manchon,299496.406,5039267,-73.56785603,45.49330608,STATIONNEMENT,Ville-Marie
-73.56217721,45.49936526,80276,1100096,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0,,4,2.01506E+13,,Archive,3- Fût,299940.781,5039940,-73.56217721,45.49936526,STATIONNEMENT,Ville-Marie
-73.56198908,45.49955433,88695,1100095,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,3,,2,2.01506E+13,,Archive,3- Fût,299955.5,5039961,-73.56198908,45.49955433,STATIONNEMENT,Ville-Marie
-73.56330366,45.5018887,93228,1100089,1567,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0,,2,2.01506E+13,,Archive,10- Fût et feux,299852.969,5040220.5,-73.56330366,45.5018887,STATIONNEMENT,Ville-Marie
